ISBN10	Title	Author	Cover	Publisher	Pages
031286258X	The Books Of Great Alta: Comprising 'Sister Light, Sister Dark' And 'White Jenna'	Jane Yolen	http://www.openisbn.com/cover/031286258X_72.jpg	Orb Books	448
0836217616	The Child Within Has Been Awakened But The Old Lady On The Outside Just Collapsed: A Cathy Collection	Cathy Guisewite	http://www.openisbn.com/cover/0836217616_72.jpg	Andrews McMeel Publishing	128
0316107018	Politically, Fashionably, And Aerodynamically Incorrect: The First Outland Collection (Bloom County)	Berke Breathed	http://www.openisbn.com/cover/0316107018_72.jpg	Little Brown &amp; Co (P)	128
0886777828	The Dreaming Tree	C. J. Cherryh	http://www.openisbn.com/cover/0886777828_72.jpg	DAW	464
0441068804	The Blue Sword	Robin McKinley	http://www.openisbn.com/cover/0441068804_72.jpg	Ace Books	248
0141309814	The Hero And The Crown	Robin McKinley	http://www.openisbn.com/cover/0141309814_72.jpg	Puffin	246
0679032983	Walt Disney World, Universal Studios And Orlando '97: Your Complete Guide To All The Magic (Fodor's Walt Disney World, Universal Orlando And Seaworld (Fall Edition))	Fodor's	http://www.openisbn.com/cover/0679032983_72.jpg	Fodor's	294
0679408835	Dreaming In Cuban	Cristina Garcia	http://www.openisbn.com/cover/0679408835_72.jpg	Alfred A. Knopf	245
0316096199	Lucky: A Memoir	Alice Sebold	http://www.openisbn.com/cover/0316096199_72.jpg	Back Bay Books	272
0689829655	Hatchet	Gary Paulsen	http://www.openisbn.com/cover/0689829655_72.jpg	Aladdin	195
059045899X	Amber Brown Is Not A Crayon	Paula Danziger,Tony Ross	http://www.openisbn.com/cover/059045899X_72.jpg	Scholastic Paperbacks	80
0385238614	Girls In Suits At Lunch	Deanne Stillman	http://www.openisbn.com/cover/0385238614_72.jpg	Doubleday	203
0758201605	Last Writes (Jaine Austen Mysteries)	Laura Levine	http://www.openisbn.com/cover/0758201605_72.jpg	Kensington	240
1561384755	The Jungle Book (Children's Classics)	Graham C. Barrett,Rudyard Kipling,Don Daily	http://www.openisbn.com/cover/1561384755_72.jpg	Courage Books	55
1562820575	Walt Disney's The Jungle Book: Illustrated Classic	Jim Razzi,Chris Schnabel	http://www.openisbn.com/cover/1562820575_72.jpg	Disney Pr (Juv Trd)	92
185854176X	Little Women	Louisa M. Atcott,Gavin Rowe	http://www.openisbn.com/cover/185854176X_72.jpg	Brimax Books Ltd	93
0786830425	Disney's Pocahontas (Illustrated Classic)	Gina Ingoglia,Francese Mateu	http://www.openisbn.com/cover/0786830425_72.jpg	Disney Pr (Juv Trd)	95
088101270X	Peter Pan (Heirloom Classic)	J. M. Barrie	http://www.openisbn.com/cover/088101270X_72.jpg	Unicorn Pub House	160
0881012718	Pinocchio	Carlos Collodi,Greg Hildebrandt	http://www.openisbn.com/cover/0881012718_72.jpg	Unicorn Publishing House, The Incorporated	160
0312272782	This Is Graceanne's Book: A Novel	P. L. Whitney	http://www.openisbn.com/cover/0312272782_72.jpg	St. Martin's Griffin	304
044022831X	Love And Other Four-Letter Words (Laurel-Leaf Books)	Carolyn Mackler	http://www.openisbn.com/cover/044022831X_72.jpg	Laurel Leaf	256
1590522265	Sisterchicks Do The Hula (Sisterchicks Series #2)	Robin Jones Gunn	http://www.openisbn.com/cover/1590522265_72.jpg	Multnomah Publishers	280
1551669307	A Gift To Last: Can This Be Christmas?\Shirley, Goodness And Mercy	Debbie Macomber	http://www.openisbn.com/cover/1551669307_72.jpg	Mira	240
060980202X	The Gentleman's Guide To Life: What Every Guy Should Know About Living Large, Loving Well, Feeling Strong, And Looking Good	Steve Friedman	http://www.openisbn.com/cover/060980202X_72.jpg	Three Rivers Press	176
0698113950	Little Bear's Trousers	Jane Hissey	http://www.openisbn.com/cover/0698113950_72.jpg	Puffin	0
043944246X	September 12th: We Knew Everything Would Be All Right	Masterson Elementary Students,First Grade Students	http://www.openisbn.com/cover/043944246X_72.jpg	Tangerine Press	32
0060954884	Anna And The King Of Siam	Margaret Landon	http://www.openisbn.com/cover/0060954884_72.jpg	Harper Paperbacks	416
0743422961	The Miss America Family : A Novel	Julianna Baggott	http://www.openisbn.com/cover/0743422961_72.jpg	Atria	288
0525946780	The Museum Of Hoaxes	Alex Boese	http://www.openisbn.com/cover/0525946780_72.jpg	Dutton Adult	304
1558534172	White House Ladies: Fascinating Tales And Colorful Curiosities	Webb Garrison	http://www.openisbn.com/cover/1558534172_72.jpg	Thomas Nelson	256
0609807919	Second Helpings (Jessica Darling, Book 2)	Megan McCafferty	http://www.openisbn.com/cover/0609807919_72.jpg	Three Rivers Press	349
0060532149	Bare Necessity	Carole Matthews	http://www.openisbn.com/cover/0060532149_72.jpg	William Morrow Paperbacks	384
081296683X	Girls' Poker Night: A Novel Of High Stakes	Jill A. Davis	http://www.openisbn.com/cover/081296683X_72.jpg	Random House Trade Paperbacks	240
188517182X	Urban Etiquette: Marvelous Manners For The Modern Metropolis	Charles Purdy	http://www.openisbn.com/cover/188517182X_72.jpg	Council Oak Books	222
0820319198	Distant Friends (Brown Thrasher Books)	Greg Johnson	http://www.openisbn.com/cover/0820319198_72.jpg	University Of Georgia Press	216
0446520829	The Most Beautiful Gift: A Christmas Story	Jonathan Snow	http://www.openisbn.com/cover/0446520829_72.jpg	Warner Books	87
0373250525	Starting From Square Two (Red Dress Ink (Numbered Paperback))	Caren Lissner	http://www.openisbn.com/cover/0373250525_72.jpg	Red Dress Ink	296
0811802272	The Birthday Cake Book	Sylvia Thompson,Brooke Scudder	http://www.openisbn.com/cover/0811802272_72.jpg	Chronicle Books	120
1871512417	Maisie Digs Up The Past	Aileen Paterson,Aileen Paterson	http://www.openisbn.com/cover/1871512417_72.jpg	Glowworm Books Ltd	32
042515517X	Year Of The Tiger (Paul Chavasse)	Jack Higgins	http://www.openisbn.com/cover/042515517X_72.jpg	Berkley	288
037322348X	Unforgettable (Harlequin Intrigue)	Molly Rice	http://www.openisbn.com/cover/037322348X_72.jpg	Harlequin	256
0393317382	Agents Of Innocence: A Novel	David Ignatius	http://www.openisbn.com/cover/0393317382_72.jpg	W. W. Norton &amp; Company	448
0375713751	I Don't Know How She Does It	Allison Pearson	http://www.openisbn.com/cover/0375713751_72.jpg	Anchor	352
0312272766	Plan B: A Novel	Jonathan Tropper	http://www.openisbn.com/cover/0312272766_72.jpg	St. Martin's Griffin	368
0446526479	Amanda's Wedding	Jenny Colgan	http://www.openisbn.com/cover/0446526479_72.jpg	Grand Central Publishing	288
068985546X	Mates, Dates, And Designer Divas	Cathy Hopkins	http://www.openisbn.com/cover/068985546X_72.jpg	Simon Pulse	208
0689855451	Mates, Dates, And Cosmic Kisses	Cathy Hopkins	http://www.openisbn.com/cover/0689855451_72.jpg	Simon Pulse	208
0140240209	The Dog I.Q. Test	Melissa Miller	http://www.openisbn.com/cover/0140240209_72.jpg	Penguin (Non-Classics)	192
0764525662	Low-Carb Dieting For Dummies 	Katherine B. Chauncey	http://www.openisbn.com/cover/0764525662_72.jpg	For Dummies	360
0679771492	George Foreman's Knock-Out-the-Fat Barbecue And Grilling Cookbook	George Foreman	http://www.openisbn.com/cover/0679771492_72.jpg	Villard	192
0130743038	Betty Crocker's Eat And Lose Weight	Betty Crocker Editors	http://www.openisbn.com/cover/0130743038_72.jpg	Prentice Hall	271
1856273296	Little Book Of Low Calorie Recipes (Little Recipe Books)	Grange Books Ed	http://www.openisbn.com/cover/1856273296_72.jpg	Park Lane	48
0842343253	Nicolae High (Left Behind: The Kids #5)	Jerry B. Jenkins,Tim LaHaye	http://www.openisbn.com/cover/0842343253_72.jpg	Tyndale House Publishers, Inc.	144
0201406462	Sibling Society	Robert Bly	http://www.openisbn.com/cover/0201406462_72.jpg	Da Capo Press	336
1895636337	The Inanimate World	Robert Strandquist	http://www.openisbn.com/cover/1895636337_72.jpg	Anvil Press	179
0140131566	We Are Still Married: Stories And Letters	Garrison Keillor	http://www.openisbn.com/cover/0140131566_72.jpg	Penguin (Non-Classics)	400
0446521442	The Illustrated Discovery Journal : Creating A Visual Autobiography Of Your Authentic Self	Sarah Ban Breathnach	http://www.openisbn.com/cover/0446521442_72.jpg	Grand Central Publishing	176
0062515802	Creating A Charmed Life: Sensible, Spiritual Secrets Every Busy Woman Should Know	Victoria Moran	http://www.openisbn.com/cover/0062515802_72.jpg	HarperOne	240
0684859777	Eat Mangoes Naked: Finding Pleasure Everywhere (and Dancing With The Pits)	SARK	http://www.openisbn.com/cover/0684859777_72.jpg	Touchstone	208
0684859769	Transformation Soup: Healing For The Splendidly Imperfect	SARK	http://www.openisbn.com/cover/0684859769_72.jpg	Fireside	160
0609807080	All The Joy You Can Stand: 101 Sacred Power Principles For Making Joy Real In Your Life	Debrena Jackson Gandy	http://www.openisbn.com/cover/0609807080_72.jpg	Three Rivers Press	304
1556522126	Making Room For Making Art: A Thoughtful And Practical Guide To Bringing The Pleasure Of Artistic Expression Back Into Your Life	Sally Warner	http://www.openisbn.com/cover/1556522126_72.jpg	Chicago Review Press	224
0440224845	Bittersweet	Danielle Steel	http://www.openisbn.com/cover/0440224845_72.jpg	Dell	448
0671864173	Waiting To Exhale	Terry McMillan	http://www.openisbn.com/cover/0671864173_72.jpg	Pocket	400
0060959428	After Lucy: A Novel	Daniel Jones	http://www.openisbn.com/cover/0060959428_72.jpg	Harper Perennial	304
0373079613	Enchanted: The Donovan Legacy (Silhouette Intimate Moments, #961)	Nora Roberts	http://www.openisbn.com/cover/0373079613_72.jpg	Silhouette	256
0440200989	Weep No More, My Lady	Mary Higgins Clark	http://www.openisbn.com/cover/0440200989_72.jpg	Dell	360
0671568175	Let Me Call You Sweetheart	Mary Higgins Clark	http://www.openisbn.com/cover/0671568175_72.jpg	Pocket Books	320
0449221504	K Is For Killer (Kinsey Millhone Mysteries)	Sue Grafton	http://www.openisbn.com/cover/0449221504_72.jpg	Fawcett	320
0446607193	Unspeakable	Sandra Brown	http://www.openisbn.com/cover/0446607193_72.jpg	Grand Central Publishing	512
0671705091	A Knight In Shining Armor	Jude Deveraux	http://www.openisbn.com/cover/0671705091_72.jpg	Pocket	320
0505522675	Believe (Heartspell)	Victoria Alexander	http://www.openisbn.com/cover/0505522675_72.jpg	Love Spell	400
0515124656	Lady Moonlight	Kate Freiman	http://www.openisbn.com/cover/0515124656_72.jpg	Jove	352
0373484003	Irish Hearts	Nora Roberts	http://www.openisbn.com/cover/0373484003_72.jpg	Silhouette	512
0451198506	The Countess (Coulter Historical Romance)	Catherine Coulter	http://www.openisbn.com/cover/0451198506_72.jpg	Signet	400
0440223237	Malice	Danielle Steel	http://www.openisbn.com/cover/0440223237_72.jpg	Dell	406
0679882820	Mr. Brown Can Moo, Can You : Dr. Seuss's Book Of Wonderful Noises (Bright And Early Board Books)	Dr. Seuss	http://www.openisbn.com/cover/0679882820_72.jpg	Random House Books For Young Readers	24
0399226907	The Very Hungry Caterpillar	Eric Carle	http://www.openisbn.com/cover/0399226907_72.jpg	Philomel	13
1558747109	Chicken Soup For The Cat &amp; Dog Lover's Soul:  Celebrating Pets As Family With Stories About Cats, Dogs And Other Critters	Jack Canfield,Mark Victor Hansen,Marty Becker,Caro	http://www.openisbn.com/cover/1558747109_72.jpg	HCI	408
0786884142	A Monk Swimming A Memoir	Malachy McCourt	http://www.openisbn.com/cover/0786884142_72.jpg	Hyperion	290
0767905385	Catch Me If You Can: The True Story Of A Real Fake	Stan Redding,Frank W. Abagnale	http://www.openisbn.com/cover/0767905385_72.jpg	Broadway	277
0671793551	A Fever In The Heart And Other True Cases: Ann Rule's Crime Files, Volume III	Ann Rule	http://www.openisbn.com/cover/0671793551_72.jpg	Pocket Books	424
0553574302	The Chalice And The Blade	Glenna McReynolds	http://www.openisbn.com/cover/0553574302_72.jpg	Bantam	512
0440211263	Circle Of Friends	Maeve. Binchy	http://www.openisbn.com/cover/0440211263_72.jpg	Delmar Publishers	596
0553260111	The Bourne Identity (Bourne Trilogy No.1)	Robert Ludlum	http://www.openisbn.com/cover/0553260111_72.jpg	Bantam	544
0380775840	Amber Beach (Donovan, Book 1)	Elizabeth Lowell	http://www.openisbn.com/cover/0380775840_72.jpg	Avon	384
0394900014	The Cat In The Hat (Beginner Books(R))	Dr. Seuss	http://www.openisbn.com/cover/0394900014_72.jpg	Random House Books For Young Readers	72
0894803123	Ben &amp; Jerry's Homemade Ice Cream &amp; Dessert Book	Ben Cohen,Jerry Greenfield,Nancy Stevens	http://www.openisbn.com/cover/0894803123_72.jpg	Workman Publishing Company	128
0440225892	The Heiress: The Bride Quest #3 (Bride Quest Series, 3)	Claire Delacroix	http://www.openisbn.com/cover/0440225892_72.jpg	Dell	384
0440236371	The Beauty (Bride Quest, Book 4)	Claire Delacroix	http://www.openisbn.com/cover/0440236371_72.jpg	Dell	384
1551660261	Fulfillment	Delinsky	http://www.openisbn.com/cover/1551660261_72.jpg	Mira	256
1551665638	Call It Destiny	Jayne Ann Krentz	http://www.openisbn.com/cover/1551665638_72.jpg	Mira	256
0553575007	Touch Of Enchantment	Teresa Medeiros	http://www.openisbn.com/cover/0553575007_72.jpg	Bantam Books	330
0553563343	Breath Of Magic	Teresa Medeiros	http://www.openisbn.com/cover/0553563343_72.jpg	Bantam	400
0943233941	Weddings From The Heart: Contemporary And Traditional Ceremonies For An Unforgettable Wedding	Daphne Rose Kingma	http://www.openisbn.com/cover/0943233941_72.jpg	Conari Press	208
0694014532	Heidi Book And Charm (Charming Classics)	Johanna Spyri	http://www.openisbn.com/cover/0694014532_72.jpg	HarperFestival	432
0743411439	Bitterroot	James Lee Burke	http://www.openisbn.com/cover/0743411439_72.jpg	Pocket Books	480
0553347233	The Beet Queen	Louise Erdrich	http://www.openisbn.com/cover/0553347233_72.jpg	Bantam	360
0385152922	ONE-MINUTE BEDTIME STORIES (Doubleday Balloon Books)	Shari Lewis	http://www.openisbn.com/cover/0385152922_72.jpg	Doubleday Books For Young Readers	47
0767900383	Under The Tuscan Sun: At Home In Italy	Frances Mayes	http://www.openisbn.com/cover/0767900383_72.jpg	Broadway Books	304
0786889055	Voodoo River (Elvis Cole Novels)	Robert Crais	http://www.openisbn.com/cover/0786889055_72.jpg	Hyperion	416
0440212626	Hard Fall	Ridley Pearson	http://www.openisbn.com/cover/0440212626_72.jpg	Dell	416
0553265415	How To Have A Smarter Baby: The Infant Stimulation Program For Enhancing Your Baby's Natural Development	Susan Ludington-Hoe,Susan K. Golant	http://www.openisbn.com/cover/0553265415_72.jpg	Bantam	352
0449131793	Barrier Island	John D. MacDonald	http://www.openisbn.com/cover/0449131793_72.jpg	Fawcett	259
0380804697	Paradise Lost (Joanna Brady Mysteries, Book 9)	J.A. Jance	http://www.openisbn.com/cover/0380804697_72.jpg	Avon	432
0425178951	Deep South (An Anna Pigeon Novel)	Nevada Barr	http://www.openisbn.com/cover/0425178951_72.jpg	Berkley	384
038548562X	How To Choose The Sex Of Your Baby	Landrum B. Shettles,David M. Rorvik	http://www.openisbn.com/cover/038548562X_72.jpg	Main Street Books	240
0684865742	'Tis: A Memoir	Frank McCourt	http://www.openisbn.com/cover/0684865742_72.jpg	Simon &amp; Schuster	368
0385313632	Hard Time (V.I. Warshawski Novels)	Sara Paretsky	http://www.openisbn.com/cover/0385313632_72.jpg	Delacorte Press	400
0866119892	The Secret Garden	Shelley Austin Kastner,Frances H. Burnett	http://www.openisbn.com/cover/0866119892_72.jpg	Baronet Books	0
0505523442	Prince Charming (Time Of Your Life)	Robin Wells	http://www.openisbn.com/cover/0505523442_72.jpg	Dorchester Publishing Company	400
0380772469	Forever In Your Embrace	Kathleen E. Woodiwiss	http://www.openisbn.com/cover/0380772469_72.jpg	Avon Books (P)	547
0380899361	Come Love A Stranger	Kathleen E. Woodiwiss	http://www.openisbn.com/cover/0380899361_72.jpg	Avon	512
0671728571	Wildest Hearts	Jayne Ann Krentz	http://www.openisbn.com/cover/0671728571_72.jpg	Pocket Books	400
067146969X	Dawnfire	Lynn Erickson	http://www.openisbn.com/cover/067146969X_72.jpg	Pocket	0
0446392308	Healing Back Pain: The Mind-Body Connection	John E. Sarno	http://www.openisbn.com/cover/0446392308_72.jpg	Warner Books	193
0586207228	Screen Kisses	Trudi Pacter	http://www.openisbn.com/cover/0586207228_72.jpg	Grafton Books	399
0821762559	Daughter Of Camelot (Merlin's Legacy)	Quinn T. Evans	http://www.openisbn.com/cover/0821762559_72.jpg	Zebra Books	416
0553275399	Wild, Sweet Promise	Janelle Taylor	http://www.openisbn.com/cover/0553275399_72.jpg	Bantam	354
0671034006	Heartbreaker	Julie Garwood	http://www.openisbn.com/cover/0671034006_72.jpg	Pocket Books	520
0425116840	The Cardinal Of The Kremlin	Tom Clancy	http://www.openisbn.com/cover/0425116840_72.jpg	Berkley Books	547
0882893327	Voodoo Queen, The (Pelican Pouch Series)	Robert Tallant	http://www.openisbn.com/cover/0882893327_72.jpg	Pelican Publishing	320
0380817152	The Golden One (Amelia Peabody Mystery)	Elizabeth Peters	http://www.openisbn.com/cover/0380817152_72.jpg	Avon	512
0345302907	The Heaven Makers	Frank Herbert	http://www.openisbn.com/cover/0345302907_72.jpg	Del Rey	0
0340565829	Teach Yourself Further Spanish Pb	Juan Kattan-Ibarra	http://www.openisbn.com/cover/0340565829_72.jpg	Teach Yourself	320
0425191184	Red Rabbit (Tom Clancy)	Tom Clancy	http://www.openisbn.com/cover/0425191184_72.jpg	Berkley	656
0872169014	The Bay Of Noon	Shirley Hazzard	http://www.openisbn.com/cover/0872169014_72.jpg	Berkley Pub Group (Mm)	0
0399142991	On The Occasion Of My Last Afternoon	Kaye Gibbons	http://www.openisbn.com/cover/0399142991_72.jpg	Putnam Adult	273
0836218221	The Authoritative Calvin And Hobbes (A Calvin And Hobbes Treasury)	Bill Watterson	http://www.openisbn.com/cover/0836218221_72.jpg	Andrews McMeel Publishing	256
067988288X	Wild Magic (Immortals #1)	Tamora Pierce	http://www.openisbn.com/cover/067988288X_72.jpg	Random House Books For Young Readers	320
0590251597	Mary Anne Saves The Day (Baby-Sitters Club #4)	Ann M. Martin	http://www.openisbn.com/cover/0590251597_72.jpg	Scholastic	192
0679885307	The Random House Book Of Horse Stories	Felicity Trotman	http://www.openisbn.com/cover/0679885307_72.jpg	Random House Books For Young Readers	406
0590251589	The Truth About Stacey, Collector's Edition (Baby-Sitters Club, No. 3)	Ann M. Martin	http://www.openisbn.com/cover/0590251589_72.jpg	Scholastic	192
0590227637	Claudia And The Phantom Phone Calls (The Baby-Sitters Club, No. 2)	Ann M. Martin	http://www.openisbn.com/cover/0590227637_72.jpg	Scholastic	176
0806903481	Great Book Of Whodunit Puzzles: Mini-Mysteries For You To Solve	Falcon Travis	http://www.openisbn.com/cover/0806903481_72.jpg	Sterling	128
0590224735	Kristy's Great Idea (The Baby-Sitter's Club #1)	Ann M. Martin	http://www.openisbn.com/cover/0590224735_72.jpg	Scholastic	153
0141301074	The Twits	Roald Dahl	http://www.openisbn.com/cover/0141301074_72.jpg	Puffin	96
